"","nmajor","major1","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_internships","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","double_major"
"1373",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2019,"0",NA,NA,NA,NA,NA,"0",NA,"seeking employment",NA,NA,NA,"No Double Major"
"1374",1,"Finance",0,1,0,0,1,0,0,0,0,0,0,"Business Analytics","Business Analytics","Hispanic/Latino","Female","3.50 - 4.00",2019,"Cum Laude","Chicago","Goldman Sachs","Finance",NA,NA,"3","3","accepted fulltime job","Yes","Yes",70000,"No Double Major"
"1375",1,"Human Capital Mgmt& Leadership",0,0,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"0","1","seeking employment",NA,NA,NA,"No Double Major"
"1376",1,"Marketing",0,1,0,0,0,0,0,0,0,1,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2020,"0","Chicago","Mutual of Omaha","Marketing / Sales",NA,NA,"2","3","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"1377",1,"Business Economics",0,1,0,0,0,0,0,0,0,1,0,"Engineering/Science","Engineering/Science","White","Male","3.00 - 3.49",2021,"0","Nashville","Tennessee Department of Education","Tip-off Analytics",NA,NA,"3","1","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"1378",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Language","Language","White","Male","3.50 - 4.00",2019,"Cum Laude",NA,NA,NA,NA,NA,NA,NA,"seeking employment","No",NA,NA,"No Double Major"
"1379",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Female","3.00 - 3.49",2020,"0","Indianapolis","EY","Accounting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",52000,"No Double Major"
"1380",1,"Accountancy",0,1,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","Multi Racial","Female","3.00 - 3.49",2019,"0","TBD","Sherwin-Williams","Accounting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",50179.22,"No Double Major"
"1381",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2021,"Cum Laude","Manhattan","Bloomberg LP","Finance",NA,NA,"0","1","accepted fulltime job","Yes","Yes",74000,"No Double Major"
"1382",1,"Finance",0,0,0,0,0,0,0,0,0,1,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","Indianapolis","Salesforce","Finance",NA,NA,"1","5","accepted fulltime job","Yes","Yes",59000,"No Double Major"
"1383",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2021,"0","Milwaukee","Kohl's","Other: Merchandising/Buying",NA,NA,"1","1","accepted fulltime job","Yes","No",53000,"No Double Major"
"1384",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",2020,"Cum Laude","Oxford","The Scion Group","Consulting Marketing / Sales",NA,NA,"1","1","accepted fulltime job","Yes","No",31200,"No Double Major"
"1385",2,"Entrepreneurship",0,1,0,0,0,0,0,0,0,0,0,"Language","Language","Multi Racial","Female","3.00 - 3.49",2020,"0",NA,NA,NA,NA,NA,"2","0","seeking employment",NA,NA,NA,"Double Major"
"1386",1,"Accountancy",0,0,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2020,"0","Mayfield","Progressive Insurance","Accounting Analytics",NA,NA,"2","1","accepted fulltime job","Yes","Yes",53000,"No Double Major"
"1387",1,"Finance",0,1,0,1,0,0,0,0,0,0,0,"Language","Language","Non-Resident Alien","Male","3.00 - 3.49",2019,"0","na","na",NA,"MSBA","Univerty of Rochester","2","na","continuing education",NA,NA,NA,"No Double Major"
"1388",2,"Business Economics",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0",NA,NA,NA,NA,NA,"3","0","seeking employment",NA,NA,NA,"Double Major"
"1389",1,"Human Capital Mgmt& Leadership",0,1,0,0,0,0,0,1,0,0,0,"Humanities","Humanities","Black or African American","Female","3.50 - 4.00",2021,"Cum Laude","Columbus","Amazon",NA,NA,NA,"1","1","accepted fulltime job","Yes","Yes",52000,"No Double Major"
"1390",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2021,"Cum Laude",NA,NA,NA,NA,NA,"4",NA,"self employed",NA,NA,NA,"No Double Major"
"1391",1,"Marketing",0,1,0,1,0,0,1,0,0,0,0,"Education","Education","White","Male","3.50 - 4.00",2021,"Magna Cum Laude","Cincinnati","NielsenIQ","Analytics Marketing / Sales",NA,NA,"3","1","accepted fulltime job","Yes","Yes",56000,"No Double Major"
"1392",1,"Finance",0,0,0,0,0,0,0,0,0,1,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",2020,"Cum Laude",NA,NA,NA,NA,"Columbia University","3","0","continuing education",NA,NA,NA,"No Double Major"
"1393",1,"Information Systems",0,1,1,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",2021,"Magna Cum Laude","Orrville","J M Smuckers",NA,NA,NA,NA,"4","accepted fulltime job","Yes","Yes",68000,"No Double Major"
"1394",1,"Business Economics",0,1,0,0,0,0,0,0,0,0,0,"Arts Related","No Minor","White","Male","3.00 - 3.49",2019,"0","Atlanta","Capgemini","Analytics

 Consulting",NA,NA,"2","2","accepted fulltime job","Yes","Yes",66000,"No Double Major"
"1395",1,"Business Economics",0,1,0,1,0,1,0,0,0,0,0,"Language","Language","Hispanic/Latino","Female","3.50 - 4.00",2021,"Cum Laude","Cincinnati","Deloitte Consulting","Consulting",NA,NA,"3","1","accepted fulltime job","Yes","Yes",70000,"No Double Major"
"1396",1,"Marketing",0,1,0,0,1,0,0,0,0,0,0,"Arts Related","Arts Related","White","Male","3.50 - 4.00",2021,"Cum Laude",NA,NA,NA,NA,NA,"1",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"1397",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","3.00 - 3.49",2021,"0","Columbus","Morgan Stanley","Finance",NA,NA,"2","3","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"1398",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.50 - 4.00",2020,"Magna Cum Laude","Chicago","EY","Accounting",NA,NA,"2","5","accepted fulltime job","Yes","Yes",62000,"No Double Major"
"1399",1,"Marketing",0,1,0,1,0,0,0,0,0,0,0,"Arts Related","Arts Related","White","Female","3.50 - 4.00",2019,"0","Cincinnati","Relevate Health Group","Marketing/Sales",NA,NA,"2","2","accepted fulltime job","Yes","Yes",39000,"No Double Major"
"1400",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","2.50 - 2.99",2021,"0",NA,NA,NA,"Master of leadership and administration","Boston Univeristy","0","0","continuing education",NA,NA,NA,"No Double Major"
"1401",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Female","3.00 - 3.49",2021,"0","Los Angeles","Vivid Resourcing",NA,NA,NA,"2","2","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"1402",2,"Marketing",0,1,0,1,1,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2020,"Cum Laude","Louisville","Parker Hannifin","Logistics / Supply Chain",NA,NA,"2","1","accepted fulltime job","Yes","Yes",62000,"Double Major"
"1403",1,"Marketing",0,1,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","Asian","Male","2.50 - 2.99",2021,"0",NA,NA,NA,"Master Program","NYU - Bridge Program","0","0","seeking employment",NA,NA,NA,"No Double Major"
"1404",1,"Accountancy",0,0,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",2020,"0",NA,NA,NA,NA,NA,"1","2","seeking continuing education",NA,NA,NA,"No Double Major"
"1405",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","Akron","Goodyear Tire & Rubber Company","Accounting Finance",NA,NA,"3","2","accepted fulltime job","Yes","Yes",62700,"No Double Major"
"1406",1,"Marketing",1,0,0,0,0,0,0,0,0,0,0,"Media Related","No Minor","White","Male","2.50 - 2.99",2021,"0",NA,NA,NA,NA,NA,"3","0","seeking employment",NA,NA,NA,"No Double Major"
"1407",1,"Finance",1,0,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"Cum Laude","Columbus","JP Morgan Chase",NA,NA,NA,"1","1","accepted fulltime job","Yes",NA,70000,"No Double Major"
"1408",1,"Finance",1,0,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2019,"Magna Cum Laude","Findley","Marathon Petroleum Corp",NA,NA,NA,"1","3","accepted fulltime job","Yes",NA,63000,"No Double Major"
"1409",1,"Accountancy",0,1,1,1,0,0,0,0,0,0,0,"International Business","International Business","White","Female","3.50 - 4.00",2019,"Cum Laude","Pittsburgh","Deloitte","Accounting",NA,NA,"3","1","accepted fulltime job","Yes","Yes",49000,"No Double Major"
"1410",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Economics","Political Science","Hispanic/Latino","Male","3.00 - 3.49",2020,"0","New York City","Global X","Finance Marketing / Sales",NA,NA,"4","1","accepted fulltime job","Yes","Yes",45000,"No Double Major"
"1411",1,"Finance",1,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0",NA,NA,NA,NA,NA,"2","0","seeking employment",NA,NA,NA,"No Double Major"
"1412",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Male","3.00 - 3.49",2021,"0","Chicago","Real Chemistry",NA,NA,NA,NA,NA,"accepted parttime job","Yes","Yes",NA,"No Double Major"
"1413",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2021,"Cum Laude","Boca Raton","Quicken Loans","Marketing / Sales",NA,NA,"1","1","accepted fulltime job","No","Yes",NA,"No Double Major"
"1414",1,"Finance",0,1,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","Multi Racial","Female","3.50 - 4.00",2020,"Cum Laude","Mason","Luxottica","Accounting Finance",NA,NA,"2","2","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"1415",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"1",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"1416",1,"Business Analytics",0,1,0,0,0,0,0,0,0,0,0,"Engineering/Science","Engineering/Science","White","Female","3.00 - 3.49",2021,"0","Biloxi","United States Air Force","Analytics General Management Operations / Procurement",NA,NA,"1","1","accepted fulltime job","Yes","Yes",56000,"No Double Major"
"1417",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.00 - 3.49",2021,"0","Cleveland","KeyBank","Finance Marketing / Sales",NA,NA,"4","1","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"1418",2,"Accountancy",1,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Asian","Male","3.00 - 3.49",2019,"0","Dayton","F&W Properties","Accounting

 Finance

 Marketing / Sales",NA,NA,"2","1","accepted fulltime job","Yes","No",30000,"Double Major"
"1419",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2021,"0",NA,NA,NA,NA,NA,"1",NA,"seeking employment",NA,NA,NA,"No Double Major"
"1420",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Black or African American","Female","2.50 - 2.99",2020,"0",NA,NA,NA,NA,NA,"2","0","seeking employment",NA,NA,NA,"No Double Major"
"1421",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Female","2.50 - 2.99",2019,"0","Chicago","Arrive Logistics",NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,42000,"No Double Major"
"1422",1,"Accountancy",0,0,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Male","3.50 - 4.00",2021,"Cum Laude","Toledo","PwC","Accounting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",54000,"No Double Major"
"1423",1,"Marketing",1,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","Entrepreneurship","White","Female","3.00 - 3.49",2019,"0",NA,NA,"Marketing/Sales",NA,NA,NA,NA,"seeking employment",NA,NA,NA,"No Double Major"
"1424",1,"Human Capital Mgmt& Leadership",0,0,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","2.50 - 2.99",2020,"0",NA,"infineon",NA,NA,NA,"2","0","accepted fulltime job",NA,NA,NA,"No Double Major"
"1425",1,"Business Analytics",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Female","2.50 - 2.99",2021,"0",NA,NA,NA,NA,NA,"1",NA,"seeking employment",NA,NA,NA,"No Double Major"
"1426",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.50 - 4.00",2020,"Cum Laude","New York","West Monroe Partners","Analytics Consulting Finance General Management Information Technology",NA,NA,"3","1","accepted fulltime job","Yes","Yes",80500,"No Double Major"
"1427",1,"Marketing",0,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"Cum Laude","Chicago","The Nielsen Company","Analytics

 Marketing / Sales",NA,NA,"3","1","accepted fulltime job","Yes","Yes",58000,"No Double Major"
"1428",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Accountancy","No Minor","White","Male","3.00 - 3.49",2021,"0","Avon Lake","Avient (Formerly PolyOne)","Finance",NA,NA,"1","1","accepted fulltime job","Yes","Yes",59000,"No Double Major"
"1429",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Chicago","Ernst & Young","Consulting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",63000,"No Double Major"
"1430",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Unknown","Male","3.00 - 3.49",2019,"0","Chicago","CDW","Marketing/Sales",NA,NA,NA,NA,"accepted fulltime job","Yes","Yes",30000,"No Double Major"
"1431",1,"Finance",0,1,1,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2021,"Magna Cum Laude","Chicago","Crowe LLP","Analytics Consulting",NA,NA,"3","1","accepted fulltime job","Yes","Yes",69000,"No Double Major"
"1432",1,"Accountancy",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","Chicago","RSM","Accounting",NA,NA,"1","2","accepted fulltime job","Yes","Yes",62500,"No Double Major"
"1433",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",2020,"0",NA,"Stanley Black & Decker",NA,NA,NA,"4",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"1434",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Economics","No Minor","White","Male","3.00 - 3.49",2019,"0","Atlanta","Northwestern Mutual","Finance",NA,NA,"1","2","accepted fulltime job","Yes","Yes",NA,"No Double Major"
"1435",1,"Business Economics",0,1,0,1,0,1,1,0,0,0,0,"Humanities","Humanities","White","Female","3.50 - 4.00",2020,"Cum Laude",NA,NA,NA,NA,"University of Colorado Boulder","3","0","continuing education",NA,NA,NA,"No Double Major"
"1436",1,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"Sport Management","Sport Management","White","Male","3.50 - 4.00",2020,"Cum Laude","Indianapolis","PwC","Accounting","MAcc",NA,"3","1","accepted fulltime job","Yes","Yes",52000,"No Double Major"
"1437",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.50 - 4.00",2020,"Magna Cum Laude","Toledo","EY","Accounting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",54000,"No Double Major"
"1438",1,"Accountancy",0,1,1,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2020,"Summa Cum Laude","Cincinnati","Deloitte","Accounting","MAcc",NA,"2","2","accepted fulltime job","Yes","Yes",52000,"No Double Major"
"1439",2,"Entrepreneurship",1,1,0,1,0,0,1,0,0,0,0,"Humanities","Humanities","White","Female","3.50 - 4.00",2021,"Summa Cum Laude","Indianapolis","Jobvite","Advertising / Public Relations General Management Human Resources Marketing / Sales Other:",NA,NA,"2","1","accepted fulltime job","Yes","Yes",50000,"Double Major"
"1440",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","Newport","Divisions Maintenance Group","Marketing/Sales",NA,NA,"0",NA,"accepted fulltime job","No","Yes",40000,"No Double Major"
"1441",1,"Finance",1,1,0,1,0,0,0,0,0,0,0,"Business Analytics","Business Analytics","White","Female","3.00 - 3.49",2019,"0","Pittsburgh","Bill Few Associates","Consulting

 Finance",NA,NA,"1","1","accepted fulltime job","Yes","Yes",45000,"No Double Major"
"1442",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2019,"Cum Laude","San Francisco","Metrus Energy",NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"1443",1,"Management and Leadership",0,1,0,0,0,0,0,0,0,0,0,"Political Science","No Minor","White","Male","3.00 - 3.49",2020,"0","Chicago","EY",NA,NA,NA,"3",NA,"accepted fulltime job",NA,NA,67000,"No Double Major"
"1444",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Male","3.00 - 3.49",2021,"Cum Laude","Chicago","EY","Accounting Consulting Finance",NA,NA,"2","1","accepted fulltime job","Yes","Yes",68000,"No Double Major"
"1445",1,"Accountancy",0,0,0,0,0,0,0,0,0,1,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",2021,"Cum Laude",NA,NA,NA,"Enterprise Risk Management","Columbia University","2","0","continuing education",NA,NA,NA,"No Double Major"
"1446",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2021,"0",NA,NA,NA,NA,NA,"3",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"1447",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Economics","No Minor","White","Male","3.00 - 3.49",2019,"0",NA,NA,"Finance",NA,NA,"1","1","seeking employment",NA,NA,NA,"No Double Major"
"1448",1,"Finance",1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0","Chicago","TD Ameritrade",NA,NA,NA,"2","2","accepted fulltime job","Yes",NA,75000,"No Double Major"
"1449",1,"Marketing",0,1,0,1,0,0,0,0,0,0,0,"Engineering/Science","Engineering/Science","White","Male","2.50 - 2.99",2021,"0","Colorado Springs","United States Air Force","Finance",NA,NA,"0","1","accepted fulltime job","Yes","Yes",40000,"No Double Major"
"1450",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"Cum Laude",NA,NA,NA,NA,NA,"1","1","seeking employment",NA,NA,NA,"No Double Major"
"1451",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"Arts Related","No Minor","White","Female","3.00 - 3.49",2020,"0","Dublin","Kappa Kappa Gamma HQ","Other: Administrative",NA,NA,"1","1","accepted fulltime job","No","Yes",37500,"No Double Major"
"1452",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Washinton","Brailsford & Dunlavey",NA,NA,NA,"1","1","accepted fulltime job","Yes",NA,60000,"No Double Major"
"1453",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"Cum Laude","Nashville","Lifeway","Logistics/Supply Chain",NA,NA,NA,NA,"accepted fulltime job","Yes","Yes",NA,"No Double Major"
"1454",1,"Marketing",0,1,0,0,1,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.00 - 3.49",2019,"0","Cincinnati","CBT Company","Marketing / Sales",NA,NA,"0","1","accepted fulltime job","Yes","Yes",40000,"No Double Major"
"1455",1,"Finance",0,1,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",2019,"Cum Laude",NA,"EtainPower",NA,NA,NA,"2","0","accepted parttime job",NA,NA,NA,"No Double Major"
"1456",1,"Marketing",0,1,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0","Chicago","Ankura","Analytics

 Consulting",NA,NA,"3","0","accepted fulltime job","Yes","Yes",73000,"No Double Major"
"1457",1,"Marketing",0,1,0,1,0,0,0,0,0,0,0,"Arts Related","Arts Related","White","Female","3.00 - 3.49",2019,"0","Cincinnati","Ahalogy","Marketing / Sales",NA,NA,"3","1","accepted fulltime job","Yes","Yes",45000,"No Double Major"
"1458",1,"Supply Chain & Operations Mgmt",1,0,0,1,0,0,0,0,0,0,0,"Information Systems","Information Systems","White","Female","3.50 - 4.00",2019,"Cum Laude","Columbus","Honda of America",NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,54900,"No Double Major"
"1459",1,"Finance",0,1,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2021,"0","Westlake","Charles Schwab",NA,NA,NA,"3",NA,"accepted fulltime job",NA,NA,55000,"No Double Major"
"1460",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Male","3.50 - 4.00",2019,"Cum Laude",NA,NA,NA,NA,NA,"2","1","seeking employment",NA,NA,NA,"No Double Major"
"1461",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Political Science","No Minor","White","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"1",NA,"continuing education",NA,NA,NA,"No Double Major"
"1462",1,"Business Economics",0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Female","3.00 - 3.49",2020,"0",NA,NA,NA,NA,"Miami University","2","1","continuing education",NA,NA,NA,"No Double Major"
"1463",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2021,"0",NA,NA,NA,"Accountancy","Miami University",NA,NA,"continuing education",NA,NA,NA,"No Double Major"
"1464",2,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2021,"Cum Laude","Columbus","Crowe LLP","IT Assurance / IT Audit",NA,NA,"2","1","accepted fulltime job","Yes","Yes",63000,"Double Major"
"1465",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.00 - 3.49",2021,"Cum Laude","Columbus","EY","Consulting",NA,NA,"4","4","accepted fulltime job","Yes","Yes",56000,"No Double Major"
"1466",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"1",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"1467",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"Arts Related","No Minor","White","Female","3.00 - 3.49",2021,"0","Cincinnati","Radius","Marketing / Sales",NA,NA,"1","3","accepted fulltime job","Yes","Yes",45000,"No Double Major"
"1468",1,"Information Systems",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","Language","Multi Racial","Female","3.50 - 4.00",2021,"Cum Laude","Chicago","FTI Consulting",NA,NA,NA,"1",NA,"accepted fulltime job","Yes","Yes",77000,"No Double Major"
"1469",1,"Information Systems",0,1,0,0,0,0,0,0,0,0,0,"Information Security","Information Security","Multi Racial","Female","3.00 - 3.49",2020,"0","Cincinnati","FIS (formerly Worldpay)","Analytics Finance Information Technology",NA,NA,"2","2","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"1470",1,"Marketing",0,1,0,1,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2020,"Magna Cum Laude","Cincinnati","DeanHouston+","Analytics Marketing / Sales",NA,NA,"5","0","accepted parttime job","Yes","Yes",31200,"No Double Major"
"1471",1,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0","Detroit","PwC","Accounting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"1472",1,"Marketing",0,1,0,1,0,0,0,0,0,0,0,"Arts Related","Arts Related","Hispanic/Latino","Female","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"1",NA,"seeking employment",NA,NA,NA,"No Double Major"
"1473",1,"Marketing",0,1,0,0,0,0,0,1,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",2021,"Cum Laude","Boston","Oracle","Marketing / Sales",NA,NA,"2","2","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"1474",1,"Finance",0,1,0,0,0,0,0,0,1,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2020,"Magna Cum Laude","Columbus","JP Morgan Chase","Analytics Finance",NA,NA,"2","7","accepted fulltime job","Yes","Yes",53000,"No Double Major"
"1475",1,"Accountancy",0,1,1,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2021,"Cum Laude","Chicago","EY","Accounting",NA,NA,"1","3","accepted fulltime job","Yes","Yes",62000,"No Double Major"
"1476",1,"Finance",0,1,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2021,"Magna Cum Laude","Chicago","Brown Gibbons Lang & Company","Accounting Finance",NA,NA,"3","1","accepted fulltime job","Yes","Yes",75000,"No Double Major"
"1477",1,"Finance",0,1,0,0,0,0,0,0,1,1,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","Troy","PNC Financial Services","Finance",NA,NA,"2","2","accepted fulltime job","Yes","No",60000,"No Double Major"
"1478",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2020,"Cum Laude","Chicago","Oracle Netsuite","Consulting Marketing / Sales",NA,NA,"2","2","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"1479",1,"Accountancy",0,1,1,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2021,"Magna Cum Laude","New York City","Deloitte","Accounting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",70000,"No Double Major"
"1480",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2021,"Cum Laude","Chicago","Abbvie",NA,NA,NA,"3","2","accepted fulltime job","Yes","Yes",48000,"No Double Major"
